event_id,trip_id,timestamp,event_type,event_value,severity_level,phone_interaction_type
EVT-TRIP-04d-2,TRIP-04d738-0,2025-09-11 16:37:48,DISTRACTION,0.62,5,CALL
EVT-TRIP-04d-3,TRIP-04d738-0,2025-09-11 16:37:58,SPEEDING,0.77,2,NONE
EVT-TRIP-04d-0,TRIP-04d738-1,2025-09-11 16:37:28,DISTRACTION,0.75,4,CALL
EVT-TRIP-04d-1,TRIP-04d738-1,2025-09-11 16:37:38,SPEEDING,1.01,1,NONE
EVT-TRIP-04d-0,TRIP-04d738-2,2025-09-11 16:37:28,SPEEDING,0.93,1,TEXT
EVT-TRIP-04d-1,TRIP-04d738-2,2025-09-11 16:37:38,SPEEDING,0.93,3,TEXT
EVT-TRIP-04d-2,TRIP-04d738-2,2025-09-11 16:37:48,DISTRACTION,0.58,4,NONE
EVT-TRIP-693-0,TRIP-693649-0,2025-09-11 16:37:28,HARD_BRAKE,0.7,2,APP
EVT-TRIP-693-1,TRIP-693649-0,2025-09-11 16:37:38,SPEEDING,0.51,5,NONE
EVT-TRIP-693-0,TRIP-693649-1,2025-09-11 16:37:28,SPEEDING,1.03,4,APP
EVT-TRIP-693-1,TRIP-693649-1,2025-09-11 16:37:38,HARD_BRAKE,1.41,4,CALL
EVT-TRIP-693-2,TRIP-693649-1,2025-09-11 16:37:48,SPEEDING,0.91,5,APP
EVT-TRIP-693-0,TRIP-693649-2,2025-09-11 16:37:28,DISTRACTION,1.41,2,APP
EVT-TRIP-693-1,TRIP-693649-2,2025-09-11 16:37:38,HARD_BRAKE,0.52,5,CALL
EVT-TRIP-693-2,TRIP-693649-2,2025-09-11 16:37:48,HARD_BRAKE,1.05,2,TEXT
EVT-TRIP-693-3,TRIP-693649-2,2025-09-11 16:37:58,SPEEDING,1.21,1,TEXT
EVT-TRIP-693-4,TRIP-693649-2,2025-09-11 16:38:08,DISTRACTION,1.49,4,TEXT
EVT-TRIP-d8d-0,TRIP-d8de7b-0,2025-09-11 16:37:28,SPEEDING,1.27,4,TEXT
EVT-TRIP-d8d-1,TRIP-d8de7b-0,2025-09-11 16:37:38,HARD_BRAKE,0.81,5,CALL
EVT-TRIP-d8d-0,TRIP-d8de7b-1,2025-09-11 16:37:28,DISTRACTION,0.56,4,APP
EVT-TRIP-d8d-1,TRIP-d8de7b-1,2025-09-11 16:37:38,SPEEDING,1.46,1,NONE
EVT-TRIP-d8d-0,TRIP-d8de7b-2,2025-09-11 16:37:28,DISTRACTION,0.73,5,NONE
EVT-TRIP-d8d-1,TRIP-d8de7b-2,2025-09-11 16:37:38,HARD_BRAKE,1.05,3,TEXT
EVT-TRIP-d8d-2,TRIP-d8de7b-2,2025-09-11 16:37:48,DISTRACTION,1.21,2,TEXT
EVT-TRIP-d8d-3,TRIP-d8de7b-2,2025-09-11 16:37:58,SPEEDING,0.62,1,APP
EVT-TRIP-d8d-4,TRIP-d8de7b-2,2025-09-11 16:38:08,DISTRACTION,1.38,4,APP
EVT-TRIP-752-0,TRIP-752ee9-0,2025-09-11 16:37:28,DISTRACTION,0.73,1,CALL
EVT-TRIP-752-1,TRIP-752ee9-0,2025-09-11 16:37:38,SPEEDING,0.81,2,TEXT
EVT-TRIP-752-2,TRIP-752ee9-0,2025-09-11 16:37:48,DISTRACTION,1.23,5,APP
EVT-TRIP-752-0,TRIP-752ee9-1,2025-09-11 16:37:28,SPEEDING,0.64,2,TEXT
EVT-TRIP-752-1,TRIP-752ee9-1,2025-09-11 16:37:38,SPEEDING,0.6,1,TEXT
EVT-TRIP-752-0,TRIP-752ee9-2,2025-09-11 16:37:28,DISTRACTION,0.79,3,TEXT
EVT-TRIP-752-1,TRIP-752ee9-2,2025-09-11 16:37:38,SPEEDING,0.55,3,CALL
EVT-TRIP-9e1-0,TRIP-9e145d-0,2025-09-11 16:37:28,HARD_BRAKE,0.72,3,NONE
EVT-TRIP-9e1-1,TRIP-9e145d-0,2025-09-11 16:37:38,DISTRACTION,1.1,2,APP
EVT-TRIP-9e1-0,TRIP-9e145d-1,2025-09-11 16:37:28,DISTRACTION,0.83,1,TEXT
EVT-TRIP-9e1-1,TRIP-9e145d-1,2025-09-11 16:37:38,DISTRACTION,1.22,4,TEXT
EVT-TRIP-9e1-2,TRIP-9e145d-1,2025-09-11 16:37:48,SPEEDING,0.8,5,TEXT
EVT-TRIP-9e1-3,TRIP-9e145d-1,2025-09-11 16:37:58,HARD_BRAKE,0.58,3,NONE
EVT-TRIP-9e1-0,TRIP-9e145d-2,2025-09-11 16:37:28,HARD_BRAKE,1.36,4,CALL
EVT-TRIP-9e1-1,TRIP-9e145d-2,2025-09-11 16:37:38,SPEEDING,0.83,1,NONE
EVT-TRIP-9e1-2,TRIP-9e145d-2,2025-09-11 16:37:48,HARD_BRAKE,0.63,1,APP
EVT-TRIP-c1f-0,TRIP-c1fe39-0,2025-09-11 16:37:28,HARD_BRAKE,0.81,2,TEXT
EVT-TRIP-c1f-1,TRIP-c1fe39-0,2025-09-11 16:37:38,DISTRACTION,0.57,5,APP
EVT-TRIP-c1f-2,TRIP-c1fe39-0,2025-09-11 16:37:48,HARD_BRAKE,0.77,5,NONE
EVT-TRIP-c1f-3,TRIP-c1fe39-0,2025-09-11 16:37:58,SPEEDING,1.1,1,TEXT
EVT-TRIP-c1f-0,TRIP-c1fe39-1,2025-09-11 16:37:28,HARD_BRAKE,0.83,2,APP
EVT-TRIP-c1f-1,TRIP-c1fe39-1,2025-09-11 16:37:38,HARD_BRAKE,1.48,1,CALL
EVT-TRIP-c1f-2,TRIP-c1fe39-1,2025-09-11 16:37:48,SPEEDING,1.27,2,APP
EVT-TRIP-c1f-3,TRIP-c1fe39-1,2025-09-11 16:37:58,DISTRACTION,0.72,5,APP
EVT-TRIP-c1f-4,TRIP-c1fe39-1,2025-09-11 16:38:08,HARD_BRAKE,1.32,1,CALL
EVT-TRIP-c1f-0,TRIP-c1fe39-2,2025-09-11 16:37:28,DISTRACTION,0.95,2,APP
EVT-TRIP-c1f-1,TRIP-c1fe39-2,2025-09-11 16:37:38,DISTRACTION,1.12,2,TEXT
EVT-TRIP-fac-0,TRIP-faceec-0,2025-09-11 16:37:28,HARD_BRAKE,0.84,2,CALL
EVT-TRIP-fac-1,TRIP-faceec-0,2025-09-11 16:37:38,HARD_BRAKE,1.26,5,CALL
EVT-TRIP-fac-0,TRIP-faceec-1,2025-09-11 16:37:28,HARD_BRAKE,0.83,2,CALL
EVT-TRIP-fac-1,TRIP-faceec-1,2025-09-11 16:37:38,SPEEDING,0.65,2,CALL
EVT-TRIP-fac-2,TRIP-faceec-1,2025-09-11 16:37:48,HARD_BRAKE,0.92,5,APP
EVT-TRIP-fac-3,TRIP-faceec-1,2025-09-11 16:37:58,HARD_BRAKE,1.06,1,NONE
EVT-TRIP-fac-4,TRIP-faceec-1,2025-09-11 16:38:08,DISTRACTION,0.83,4,TEXT
EVT-TRIP-fac-0,TRIP-faceec-2,2025-09-11 16:37:28,SPEEDING,0.78,4,APP
EVT-TRIP-fac-1,TRIP-faceec-2,2025-09-11 16:37:38,DISTRACTION,1.42,3,TEXT
EVT-TRIP-fac-2,TRIP-faceec-2,2025-09-11 16:37:48,SPEEDING,0.62,1,NONE
EVT-TRIP-cf8-0,TRIP-cf82dd-0,2025-09-11 16:37:28,SPEEDING,1.23,1,APP
EVT-TRIP-cf8-1,TRIP-cf82dd-0,2025-09-11 16:37:38,DISTRACTION,0.63,4,CALL
EVT-TRIP-cf8-2,TRIP-cf82dd-0,2025-09-11 16:37:48,DISTRACTION,1.03,5,NONE
EVT-TRIP-cf8-0,TRIP-cf82dd-1,2025-09-11 16:37:28,DISTRACTION,1.35,4,CALL
EVT-TRIP-cf8-1,TRIP-cf82dd-1,2025-09-11 16:37:38,HARD_BRAKE,1.49,4,CALL
EVT-TRIP-cf8-2,TRIP-cf82dd-1,2025-09-11 16:37:48,DISTRACTION,1.14,5,TEXT
EVT-TRIP-cf8-0,TRIP-cf82dd-2,2025-09-11 16:37:28,DISTRACTION,0.72,2,CALL
EVT-TRIP-cf8-1,TRIP-cf82dd-2,2025-09-11 16:37:38,HARD_BRAKE,0.77,4,TEXT
EVT-TRIP-cf8-2,TRIP-cf82dd-2,2025-09-11 16:37:48,HARD_BRAKE,1.34,3,CALL
EVT-TRIP-5d8-0,TRIP-5d8cd3-0,2025-09-11 16:37:28,DISTRACTION,0.73,2,NONE
EVT-TRIP-5d8-1,TRIP-5d8cd3-0,2025-09-11 16:37:38,SPEEDING,0.86,4,CALL
EVT-TRIP-5d8-2,TRIP-5d8cd3-0,2025-09-11 16:37:48,DISTRACTION,1.42,1,NONE
EVT-TRIP-5d8-3,TRIP-5d8cd3-0,2025-09-11 16:37:58,HARD_BRAKE,1.11,1,NONE
EVT-TRIP-5d8-4,TRIP-5d8cd3-0,2025-09-11 16:38:08,SPEEDING,0.54,2,APP
EVT-TRIP-5d8-0,TRIP-5d8cd3-1,2025-09-11 16:37:28,HARD_BRAKE,1.16,3,TEXT
EVT-TRIP-5d8-1,TRIP-5d8cd3-1,2025-09-11 16:37:38,SPEEDING,1.15,1,APP
EVT-TRIP-5d8-2,TRIP-5d8cd3-1,2025-09-11 16:37:48,SPEEDING,0.52,2,APP
EVT-TRIP-5d8-0,TRIP-5d8cd3-2,2025-09-11 16:37:28,DISTRACTION,0.56,5,TEXT
EVT-TRIP-5d8-1,TRIP-5d8cd3-2,2025-09-11 16:37:38,HARD_BRAKE,1.46,5,TEXT
EVT-TRIP-5d8-2,TRIP-5d8cd3-2,2025-09-11 16:37:48,HARD_BRAKE,1.3,1,APP
EVT-TRIP-e37-0,TRIP-e372ee-0,2025-09-11 16:37:28,SPEEDING,1.38,4,CALL
EVT-TRIP-e37-1,TRIP-e372ee-0,2025-09-11 16:37:38,SPEEDING,0.86,5,TEXT
EVT-TRIP-e37-0,TRIP-e372ee-1,2025-09-11 16:37:28,DISTRACTION,1.48,2,CALL
EVT-TRIP-e37-1,TRIP-e372ee-1,2025-09-11 16:37:38,SPEEDING,0.73,5,TEXT
EVT-TRIP-e37-0,TRIP-e372ee-2,2025-09-11 16:37:28,SPEEDING,1.17,3,APP
EVT-TRIP-e37-1,TRIP-e372ee-2,2025-09-11 16:37:38,DISTRACTION,0.85,3,APP
EVT-TRIP-e37-2,TRIP-e372ee-2,2025-09-11 16:37:48,SPEEDING,0.82,3,CALL
EVT-TRIP-e37-3,TRIP-e372ee-2,2025-09-11 16:37:58,HARD_BRAKE,1.22,2,NONE
EVT-TRIP-701-0,TRIP-7014fe-0,2025-09-11 16:37:28,SPEEDING,1.26,5,TEXT
EVT-TRIP-701-1,TRIP-7014fe-0,2025-09-11 16:37:38,HARD_BRAKE,0.85,3,CALL
EVT-TRIP-701-2,TRIP-7014fe-0,2025-09-11 16:37:48,SPEEDING,0.83,2,APP
EVT-TRIP-701-3,TRIP-7014fe-0,2025-09-11 16:37:58,DISTRACTION,0.73,2,TEXT
EVT-TRIP-701-0,TRIP-7014fe-1,2025-09-11 16:37:28,HARD_BRAKE,1.33,4,APP
EVT-TRIP-701-1,TRIP-7014fe-1,2025-09-11 16:37:38,SPEEDING,1.5,5,NONE
EVT-TRIP-701-2,TRIP-7014fe-1,2025-09-11 16:37:48,HARD_BRAKE,0.74,3,TEXT
EVT-TRIP-701-3,TRIP-7014fe-1,2025-09-11 16:37:58,SPEEDING,0.89,3,APP
EVT-TRIP-701-4,TRIP-7014fe-1,2025-09-11 16:38:08,SPEEDING,0.67,4,APP
EVT-TRIP-701-0,TRIP-7014fe-2,2025-09-11 16:37:28,DISTRACTION,0.83,3,NONE
EVT-TRIP-701-1,TRIP-7014fe-2,2025-09-11 16:37:38,DISTRACTION,1.44,3,CALL
EVT-TRIP-701-2,TRIP-7014fe-2,2025-09-11 16:37:48,SPEEDING,1.09,3,APP
EVT-TRIP-701-3,TRIP-7014fe-2,2025-09-11 16:37:58,SPEEDING,0.73,1,APP
EVT-TRIP-d2f-0,TRIP-d2f91e-0,2025-09-11 16:37:28,DISTRACTION,0.79,2,NONE
EVT-TRIP-d2f-1,TRIP-d2f91e-0,2025-09-11 16:37:38,DISTRACTION,0.71,1,CALL
EVT-TRIP-d2f-0,TRIP-d2f91e-1,2025-09-11 16:37:28,SPEEDING,0.99,4,APP
EVT-TRIP-d2f-1,TRIP-d2f91e-1,2025-09-11 16:37:38,HARD_BRAKE,0.68,3,NONE
EVT-TRIP-d2f-2,TRIP-d2f91e-1,2025-09-11 16:37:48,DISTRACTION,1.45,4,APP
EVT-TRIP-d2f-3,TRIP-d2f91e-1,2025-09-11 16:37:58,DISTRACTION,0.54,5,TEXT
EVT-TRIP-d2f-0,TRIP-d2f91e-2,2025-09-11 16:37:28,HARD_BRAKE,0.85,2,APP
EVT-TRIP-d2f-1,TRIP-d2f91e-2,2025-09-11 16:37:38,HARD_BRAKE,1.4,3,APP
EVT-TRIP-735-0,TRIP-735941-0,2025-09-11 16:37:28,HARD_BRAKE,0.95,4,TEXT
EVT-TRIP-735-1,TRIP-735941-0,2025-09-11 16:37:38,HARD_BRAKE,0.91,5,NONE
EVT-TRIP-735-2,TRIP-735941-0,2025-09-11 16:37:48,SPEEDING,0.61,2,NONE
EVT-TRIP-735-3,TRIP-735941-0,2025-09-11 16:37:58,SPEEDING,1.15,3,TEXT
EVT-TRIP-735-4,TRIP-735941-0,2025-09-11 16:38:08,HARD_BRAKE,1.12,1,CALL
EVT-TRIP-735-0,TRIP-735941-1,2025-09-11 16:37:28,DISTRACTION,1.1,4,TEXT
EVT-TRIP-735-1,TRIP-735941-1,2025-09-11 16:37:38,SPEEDING,1.17,5,NONE
EVT-TRIP-735-2,TRIP-735941-1,2025-09-11 16:37:48,HARD_BRAKE,0.57,5,APP
EVT-TRIP-735-3,TRIP-735941-1,2025-09-11 16:37:58,HARD_BRAKE,1.38,4,TEXT
EVT-TRIP-735-0,TRIP-735941-2,2025-09-11 16:37:28,HARD_BRAKE,0.62,5,CALL
EVT-TRIP-735-1,TRIP-735941-2,2025-09-11 16:37:38,HARD_BRAKE,1.03,4,TEXT
EVT-TRIP-735-2,TRIP-735941-2,2025-09-11 16:37:48,HARD_BRAKE,1.12,1,TEXT
EVT-TRIP-735-3,TRIP-735941-2,2025-09-11 16:37:58,HARD_BRAKE,0.55,2,NONE
EVT-TRIP-3f1-0,TRIP-3f1853-0,2025-09-11 16:37:28,SPEEDING,1.04,3,APP
EVT-TRIP-3f1-1,TRIP-3f1853-0,2025-09-11 16:37:38,DISTRACTION,1.42,1,NONE
EVT-TRIP-3f1-0,TRIP-3f1853-1,2025-09-11 16:37:28,DISTRACTION,1.26,1,NONE
EVT-TRIP-3f1-1,TRIP-3f1853-1,2025-09-11 16:37:38,HARD_BRAKE,0.56,5,APP
EVT-TRIP-3f1-2,TRIP-3f1853-1,2025-09-11 16:37:48,DISTRACTION,0.81,2,APP
EVT-TRIP-3f1-3,TRIP-3f1853-1,2025-09-11 16:37:58,DISTRACTION,0.64,2,APP
EVT-TRIP-3f1-4,TRIP-3f1853-1,2025-09-11 16:38:08,DISTRACTION,1.37,5,TEXT
EVT-TRIP-3f1-0,TRIP-3f1853-2,2025-09-11 16:37:28,HARD_BRAKE,0.62,2,CALL
EVT-TRIP-3f1-1,TRIP-3f1853-2,2025-09-11 16:37:38,HARD_BRAKE,0.54,3,NONE
EVT-TRIP-305-0,TRIP-305714-0,2025-09-11 16:37:28,DISTRACTION,0.74,2,APP
EVT-TRIP-305-1,TRIP-305714-0,2025-09-11 16:37:38,HARD_BRAKE,1.39,1,NONE
EVT-TRIP-305-2,TRIP-305714-0,2025-09-11 16:37:48,HARD_BRAKE,0.93,3,TEXT
EVT-TRIP-305-3,TRIP-305714-0,2025-09-11 16:37:58,HARD_BRAKE,1.27,2,NONE
EVT-TRIP-305-0,TRIP-305714-1,2025-09-11 16:37:28,SPEEDING,1.11,1,APP
EVT-TRIP-305-1,TRIP-305714-1,2025-09-11 16:37:38,DISTRACTION,1.5,1,TEXT
EVT-TRIP-305-0,TRIP-305714-2,2025-09-11 16:37:28,SPEEDING,0.81,1,TEXT
EVT-TRIP-305-1,TRIP-305714-2,2025-09-11 16:37:38,HARD_BRAKE,1.13,4,TEXT
EVT-TRIP-008-0,TRIP-0083fb-0,2025-09-11 16:37:28,DISTRACTION,0.88,3,CALL
EVT-TRIP-008-1,TRIP-0083fb-0,2025-09-11 16:37:38,DISTRACTION,0.66,2,NONE
EVT-TRIP-008-2,TRIP-0083fb-0,2025-09-11 16:37:48,SPEEDING,0.98,1,NONE
EVT-TRIP-008-3,TRIP-0083fb-0,2025-09-11 16:37:58,HARD_BRAKE,1.47,2,NONE
EVT-TRIP-008-0,TRIP-0083fb-1,2025-09-11 16:37:28,DISTRACTION,1.07,4,NONE
EVT-TRIP-008-1,TRIP-0083fb-1,2025-09-11 16:37:38,SPEEDING,1.15,5,TEXT
EVT-TRIP-008-0,TRIP-0083fb-2,2025-09-11 16:37:28,SPEEDING,0.9,5,TEXT
EVT-TRIP-008-1,TRIP-0083fb-2,2025-09-11 16:37:38,HARD_BRAKE,1.24,5,APP
EVT-TRIP-bdc-0,TRIP-bdcff9-0,2025-09-11 16:37:28,HARD_BRAKE,1.16,3,NONE
EVT-TRIP-bdc-1,TRIP-bdcff9-0,2025-09-11 16:37:38,HARD_BRAKE,0.91,5,CALL
EVT-TRIP-bdc-2,TRIP-bdcff9-0,2025-09-11 16:37:48,HARD_BRAKE,1.39,2,CALL
EVT-TRIP-bdc-0,TRIP-bdcff9-1,2025-09-11 16:37:28,SPEEDING,1.26,3,NONE
EVT-TRIP-bdc-1,TRIP-bdcff9-1,2025-09-11 16:37:38,SPEEDING,1.44,5,NONE
EVT-TRIP-bdc-2,TRIP-bdcff9-1,2025-09-11 16:37:48,DISTRACTION,0.96,4,NONE
EVT-TRIP-bdc-3,TRIP-bdcff9-1,2025-09-11 16:37:58,HARD_BRAKE,0.73,2,TEXT
EVT-TRIP-bdc-4,TRIP-bdcff9-1,2025-09-11 16:38:08,HARD_BRAKE,1.08,3,APP
EVT-TRIP-bdc-0,TRIP-bdcff9-2,2025-09-11 16:37:28,SPEEDING,0.65,4,TEXT
EVT-TRIP-bdc-1,TRIP-bdcff9-2,2025-09-11 16:37:38,DISTRACTION,0.52,5,APP
EVT-TRIP-bdc-2,TRIP-bdcff9-2,2025-09-11 16:37:48,DISTRACTION,1.45,1,TEXT
EVT-TRIP-2cc-0,TRIP-2ccc08-0,2025-09-11 16:37:28,DISTRACTION,0.82,4,NONE
EVT-TRIP-2cc-1,TRIP-2ccc08-0,2025-09-11 16:37:38,HARD_BRAKE,1.31,4,APP
EVT-TRIP-2cc-2,TRIP-2ccc08-0,2025-09-11 16:37:48,HARD_BRAKE,0.59,5,TEXT
EVT-TRIP-2cc-3,TRIP-2ccc08-0,2025-09-11 16:37:58,DISTRACTION,1.36,4,TEXT
EVT-TRIP-2cc-0,TRIP-2ccc08-1,2025-09-11 16:37:28,SPEEDING,1.01,1,TEXT
EVT-TRIP-2cc-1,TRIP-2ccc08-1,2025-09-11 16:37:38,HARD_BRAKE,1.17,5,CALL
EVT-TRIP-2cc-2,TRIP-2ccc08-1,2025-09-11 16:37:48,SPEEDING,0.59,1,APP
EVT-TRIP-2cc-0,TRIP-2ccc08-2,2025-09-11 16:37:28,SPEEDING,1.24,5,CALL
EVT-TRIP-2cc-1,TRIP-2ccc08-2,2025-09-11 16:37:38,HARD_BRAKE,0.87,4,TEXT
EVT-TRIP-2cc-2,TRIP-2ccc08-2,2025-09-11 16:37:48,HARD_BRAKE,1.31,2,NONE
EVT-TRIP-999-0,TRIP-999e3e-0,2025-09-11 16:37:28,SPEEDING,0.8,3,APP
EVT-TRIP-999-1,TRIP-999e3e-0,2025-09-11 16:37:38,DISTRACTION,0.72,4,NONE
EVT-TRIP-999-0,TRIP-999e3e-1,2025-09-11 16:37:28,SPEEDING,0.54,3,TEXT
EVT-TRIP-999-1,TRIP-999e3e-1,2025-09-11 16:37:38,DISTRACTION,0.7,5,TEXT
EVT-TRIP-999-0,TRIP-999e3e-2,2025-09-11 16:37:28,SPEEDING,0.81,5,TEXT
EVT-TRIP-999-1,TRIP-999e3e-2,2025-09-11 16:37:38,HARD_BRAKE,0.87,3,APP
EVT-TRIP-999-2,TRIP-999e3e-2,2025-09-11 16:37:48,DISTRACTION,1.08,1,TEXT
EVT-TRIP-999-3,TRIP-999e3e-2,2025-09-11 16:37:58,DISTRACTION,1.05,1,APP
EVT-TRIP-999-4,TRIP-999e3e-2,2025-09-11 16:38:08,DISTRACTION,1.39,3,CALL
EVT-TRIP-1d1-0,TRIP-1d1813-0,2025-09-11 16:37:28,SPEEDING,1.13,1,NONE
EVT-TRIP-1d1-1,TRIP-1d1813-0,2025-09-11 16:37:38,DISTRACTION,1.24,3,APP
EVT-TRIP-1d1-2,TRIP-1d1813-0,2025-09-11 16:37:48,HARD_BRAKE,0.58,2,TEXT
EVT-TRIP-1d1-3,TRIP-1d1813-0,2025-09-11 16:37:58,DISTRACTION,0.85,3,TEXT
EVT-TRIP-1d1-0,TRIP-1d1813-1,2025-09-11 16:37:28,HARD_BRAKE,0.86,4,NONE
EVT-TRIP-1d1-1,TRIP-1d1813-1,2025-09-11 16:37:38,HARD_BRAKE,0.57,3,CALL
EVT-TRIP-1d1-2,TRIP-1d1813-1,2025-09-11 16:37:48,HARD_BRAKE,1.09,2,TEXT
EVT-TRIP-1d1-3,TRIP-1d1813-1,2025-09-11 16:37:58,HARD_BRAKE,0.97,3,APP
EVT-TRIP-1d1-0,TRIP-1d1813-2,2025-09-11 16:37:28,SPEEDING,1.32,4,APP
EVT-TRIP-1d1-1,TRIP-1d1813-2,2025-09-11 16:37:38,HARD_BRAKE,1.4,3,CALL
EVT-TRIP-1d1-2,TRIP-1d1813-2,2025-09-11 16:37:48,HARD_BRAKE,1.42,5,CALL
EVT-TRIP-55d-0,TRIP-55d6e1-0,2025-09-11 16:37:28,HARD_BRAKE,1.29,3,APP
EVT-TRIP-55d-1,TRIP-55d6e1-0,2025-09-11 16:37:38,DISTRACTION,0.62,1,NONE
EVT-TRIP-55d-2,TRIP-55d6e1-0,2025-09-11 16:37:48,DISTRACTION,1.29,4,APP
EVT-TRIP-55d-3,TRIP-55d6e1-0,2025-09-11 16:37:58,HARD_BRAKE,1.06,4,CALL
EVT-TRIP-55d-4,TRIP-55d6e1-0,2025-09-11 16:38:08,HARD_BRAKE,0.64,2,APP
EVT-TRIP-55d-0,TRIP-55d6e1-1,2025-09-11 16:37:28,SPEEDING,1.39,4,CALL
EVT-TRIP-55d-1,TRIP-55d6e1-1,2025-09-11 16:37:38,DISTRACTION,1.4,3,NONE
EVT-TRIP-55d-2,TRIP-55d6e1-1,2025-09-11 16:37:48,SPEEDING,1.46,1,TEXT
EVT-TRIP-55d-3,TRIP-55d6e1-1,2025-09-11 16:37:58,DISTRACTION,0.73,2,APP
EVT-TRIP-55d-0,TRIP-55d6e1-2,2025-09-11 16:37:28,SPEEDING,1.02,3,APP
EVT-TRIP-55d-1,TRIP-55d6e1-2,2025-09-11 16:37:38,DISTRACTION,1.31,3,APP
EVT-TRIP-55d-2,TRIP-55d6e1-2,2025-09-11 16:37:48,SPEEDING,0.64,4,NONE
EVT-TRIP-55d-3,TRIP-55d6e1-2,2025-09-11 16:37:58,SPEEDING,0.69,3,TEXT
EVT-TRIP-55d-4,TRIP-55d6e1-2,2025-09-11 16:38:08,HARD_BRAKE,1.25,1,CALL
EVT-TRIP-cfd-0,TRIP-cfd123-0,2025-09-11 16:37:28,SPEEDING,0.96,1,APP
EVT-TRIP-cfd-1,TRIP-cfd123-0,2025-09-11 16:37:38,SPEEDING,0.58,1,CALL
EVT-TRIP-cfd-2,TRIP-cfd123-0,2025-09-11 16:37:48,DISTRACTION,0.8,3,APP
EVT-TRIP-cfd-3,TRIP-cfd123-0,2025-09-11 16:37:58,SPEEDING,0.78,1,APP
EVT-TRIP-cfd-4,TRIP-cfd123-0,2025-09-11 16:38:08,SPEEDING,0.71,2,NONE
EVT-TRIP-cfd-0,TRIP-cfd123-1,2025-09-11 16:37:28,DISTRACTION,1.05,2,APP
EVT-TRIP-cfd-1,TRIP-cfd123-1,2025-09-11 16:37:38,DISTRACTION,0.99,1,CALL
EVT-TRIP-cfd-2,TRIP-cfd123-1,2025-09-11 16:37:48,DISTRACTION,1.05,3,CALL
EVT-TRIP-cfd-3,TRIP-cfd123-1,2025-09-11 16:37:58,SPEEDING,0.81,4,TEXT
EVT-TRIP-cfd-0,TRIP-cfd123-2,2025-09-11 16:37:28,DISTRACTION,1.07,3,APP
EVT-TRIP-cfd-1,TRIP-cfd123-2,2025-09-11 16:37:38,DISTRACTION,1.06,3,CALL
EVT-TRIP-cfd-2,TRIP-cfd123-2,2025-09-11 16:37:48,SPEEDING,0.83,4,TEXT
EVT-TRIP-697-0,TRIP-6976de-0,2025-09-11 16:37:28,HARD_BRAKE,1.38,2,APP
EVT-TRIP-697-1,TRIP-6976de-0,2025-09-11 16:37:38,HARD_BRAKE,1.37,2,NONE
EVT-TRIP-697-2,TRIP-6976de-0,2025-09-11 16:37:48,HARD_BRAKE,1.36,3,TEXT
EVT-TRIP-697-3,TRIP-6976de-0,2025-09-11 16:37:58,SPEEDING,1.03,2,NONE
EVT-TRIP-697-0,TRIP-6976de-1,2025-09-11 16:37:28,SPEEDING,0.94,4,NONE
EVT-TRIP-697-1,TRIP-6976de-1,2025-09-11 16:37:38,SPEEDING,0.57,4,CALL
EVT-TRIP-697-2,TRIP-6976de-1,2025-09-11 16:37:48,SPEEDING,0.79,1,TEXT
EVT-TRIP-697-3,TRIP-6976de-1,2025-09-11 16:37:58,HARD_BRAKE,0.95,5,CALL
EVT-TRIP-697-0,TRIP-6976de-2,2025-09-11 16:37:28,HARD_BRAKE,0.63,1,CALL
EVT-TRIP-697-1,TRIP-6976de-2,2025-09-11 16:37:38,HARD_BRAKE,1.07,2,TEXT
EVT-TRIP-902-0,TRIP-902bd8-0,2025-09-11 16:37:28,SPEEDING,0.97,2,APP
EVT-TRIP-902-1,TRIP-902bd8-0,2025-09-11 16:37:38,SPEEDING,1.38,1,CALL
EVT-TRIP-902-0,TRIP-902bd8-1,2025-09-11 16:37:28,HARD_BRAKE,1.2,4,TEXT
EVT-TRIP-902-1,TRIP-902bd8-1,2025-09-11 16:37:38,HARD_BRAKE,0.82,3,APP
EVT-TRIP-902-0,TRIP-902bd8-2,2025-09-11 16:37:28,HARD_BRAKE,1.15,5,TEXT
EVT-TRIP-902-1,TRIP-902bd8-2,2025-09-11 16:37:38,SPEEDING,0.64,5,CALL
EVT-TRIP-902-2,TRIP-902bd8-2,2025-09-11 16:37:48,DISTRACTION,1.5,2,CALL
EVT-TRIP-902-3,TRIP-902bd8-2,2025-09-11 16:37:58,DISTRACTION,0.65,4,CALL
EVT-TRIP-6e6-0,TRIP-6e6b09-0,2025-09-11 16:37:28,SPEEDING,0.62,3,APP
EVT-TRIP-6e6-1,TRIP-6e6b09-0,2025-09-11 16:37:38,HARD_BRAKE,0.9,1,NONE
EVT-TRIP-6e6-2,TRIP-6e6b09-0,2025-09-11 16:37:48,HARD_BRAKE,0.55,2,CALL
EVT-TRIP-6e6-3,TRIP-6e6b09-0,2025-09-11 16:37:58,DISTRACTION,0.62,2,CALL
EVT-TRIP-6e6-0,TRIP-6e6b09-1,2025-09-11 16:37:28,SPEEDING,0.5,1,TEXT
EVT-TRIP-6e6-1,TRIP-6e6b09-1,2025-09-11 16:37:38,SPEEDING,0.52,3,TEXT
EVT-TRIP-6e6-0,TRIP-6e6b09-2,2025-09-11 16:37:28,DISTRACTION,0.88,4,NONE
