record_id,trip_id,timestamp,traffic_density,road_condition,accident_rate_area,crime_index_area
f8d26ba1-9a66-4974-831c-60e45f1423be,TRIP-c6ba1b-2,2025-08-19 17:43:34,High,Construction,0.159,56
c7ca115c-60af-4ffa-8d26-d22ac77f2d84,TRIP-cb06c4-0,2025-09-06 18:02:34,Low,Potholes,0.171,51
afcfb14b-32b1-43ed-9ab8-29a5b2fe6fea,TRIP-cb06c4-1,2025-08-26 18:09:34,Low,Good,0.092,69
bae7e5de-5166-4ec5-9d11-0487a9d15abc,TRIP-cb06c4-2,2025-08-31 18:16:34,High,Potholes,0.213,31
a16fedfc-6c62-481d-933c-06da9bdbbde8,TRIP-fecab0-0,2025-08-21 18:30:34,Low,Potholes,0.222,85
9177075d-7418-43ea-8dff-bc23f80e2ebf,TRIP-fecab0-1,2025-08-15 17:47:34,Medium,Potholes,0.113,69
8d1a82bc-1680-4410-9523-54be1619b3c2,TRIP-fecab0-2,2025-09-03 17:07:34,Low,Good,0.161,60
5717a0f1-b98d-4ca3-9e07-93c2d46c1e0c,TRIP-e065ed-0,2025-08-28 16:45:34,High,Good,0.192,25
98cff39b-eb20-4621-960a-45f24a259baa,TRIP-e065ed-1,2025-08-21 17:55:34,Low,Potholes,0.051,79
5ccc57cc-d453-453f-8b0e-5d3b3a2a4d9f,TRIP-e065ed-2,2025-08-28 17:34:34,Medium,Construction,0.059,36
f8291364-bfd8-4960-b24b-6bb49d1ef39b,TRIP-4ec672-0,2025-08-15 17:16:34,Medium,Good,0.225,81
df7e3efb-3552-4604-9130-77fb175e077c,TRIP-4ec672-1,2025-08-29 18:21:34,High,Construction,0.172,84
151647e4-fbf6-466e-bb03-116e94712012,TRIP-4ec672-2,2025-08-19 16:53:34,Low,Potholes,0.189,32
8c91bc4f-6ee5-42a1-a0ff-37aa8c534543,TRIP-1bad94-0,2025-08-24 17:41:34,Low,Good,0.074,31
1dd60196-f259-4e17-acc5-ca3bc36c48e6,TRIP-1bad94-1,2025-09-04 17:26:34,Low,Construction,0.163,28
cfc6d8d7-c8b5-4216-9b6f-da927b13674d,TRIP-1bad94-2,2025-09-06 18:38:34,High,Construction,0.104,32
d74b8372-2308-4f18-bef0-6b5c144757b8,TRIP-712ceb-0,2025-08-26 16:58:34,Medium,Construction,0.243,53
c4357327-34b1-40b0-9ce3-9603d8669a9e,TRIP-712ceb-1,2025-09-02 17:19:34,Medium,Potholes,0.21,38
f49ff9e4-ee5a-4391-a2b8-7d5baf17f1df,TRIP-712ceb-2,2025-09-07 18:28:34,High,Good,0.201,77
44916bff-fa8e-4001-852b-fff8d5d64fa8,TRIP-5f2fb7-0,2025-08-13 16:42:34,Low,Construction,0.203,66
8a657786-6438-4873-a7e8-c019b26cd012,TRIP-5f2fb7-1,2025-08-13 16:53:34,Low,Construction,0.182,21
4de9bc2b-6f18-41c7-b8a5-8a09b73bd6ce,TRIP-5f2fb7-2,2025-09-07 17:34:34,Medium,Construction,0.089,79
7b847917-239f-407d-80fe-85501d7ac8e1,TRIP-278db7-0,2025-08-21 17:27:34,Medium,Construction,0.247,71
04536e55-2079-41fd-b9a7-ae531f1909ce,TRIP-278db7-1,2025-09-10 17:28:34,Medium,Potholes,0.211,43
287e103b-acfd-49d8-9fe1-315b1178adcb,TRIP-278db7-2,2025-09-09 17:09:34,Medium,Construction,0.077,88
77acb1e5-1422-4dc4-8a0a-58adc6c3bf34,TRIP-af857c-0,2025-08-21 17:24:34,Medium,Construction,0.221,41
4b43c973-cd9c-48f3-99b8-26bc28c7b856,TRIP-af857c-1,2025-08-12 18:08:34,Low,Construction,0.083,20
c639f209-f7b6-4c69-b38d-9c4a7d6cebfe,TRIP-af857c-2,2025-08-28 17:04:34,Low,Construction,0.067,25
bd3809f2-a435-4862-ae5a-03033d13548c,TRIP-720d3a-0,2025-09-02 17:32:34,Medium,Potholes,0.144,82
77226694-6ed5-4d13-be28-f503b505bb80,TRIP-720d3a-1,2025-09-09 16:45:34,Low,Construction,0.055,73
7940aa8b-6ad1-4f86-adc9-9fc8b8d2ef2d,TRIP-720d3a-2,2025-08-21 17:12:34,High,Construction,0.084,36
528f0b22-1e16-4c42-8248-6e7980a03639,TRIP-19f7fd-0,2025-08-27 17:25:34,Low,Potholes,0.157,36
5b6096e1-922a-487b-b189-8969dbad256b,TRIP-19f7fd-1,2025-09-02 18:38:34,High,Potholes,0.117,76
9b23ec52-80a6-4a28-9b5b-a2ab99d33ae0,TRIP-19f7fd-2,2025-09-10 16:47:34,Low,Construction,0.227,41
a02dfcbf-e984-446c-b5b9-5ad740874086,TRIP-0cd799-0,2025-09-04 17:23:34,High,Good,0.141,38
acc0c895-63a2-4127-acf7-ba7b84508b15,TRIP-0cd799-1,2025-08-29 16:48:34,Low,Good,0.175,69
4ccbab61-d8f3-4ef6-ba60-d4163e77c259,TRIP-0cd799-2,2025-08-14 18:19:34,Medium,Construction,0.121,45
521e7ea4-8273-4a95-9573-7d85b1db31df,TRIP-9a5987-0,2025-09-06 18:27:34,Medium,Potholes,0.248,40
455fa3c4-b771-45a4-9a81-2839f4013988,TRIP-9a5987-1,2025-09-01 18:42:34,Low,Construction,0.052,81
a4af49c0-87f5-4ded-b4ac-b35d195a0d3b,TRIP-9a5987-2,2025-08-19 18:42:34,High,Construction,0.221,63
b8a19ff0-9c75-4372-add8-a681b783570d,TRIP-278c8a-0,2025-08-28 17:26:34,High,Potholes,0.159,47
bea0b469-3f04-4993-9f96-75cb6f3d4687,TRIP-278c8a-1,2025-08-14 18:38:34,High,Good,0.199,60
49dad3a9-7fa3-40cd-b1d7-f9a09a70028c,TRIP-278c8a-2,2025-09-05 18:29:34,High,Potholes,0.233,46
577dcc35-3a70-4619-a79b-3d13e848022e,TRIP-8baaff-0,2025-08-25 17:06:34,High,Potholes,0.205,66
52512dc4-1046-4a76-a443-95c12f4dab91,TRIP-8baaff-1,2025-08-23 18:16:34,High,Good,0.22,54
db7c3ddf-8e25-4e15-802e-381724328253,TRIP-8baaff-2,2025-08-18 17:22:34,High,Potholes,0.067,50
043473e8-c18f-4a94-9d48-fe6484300e6c,TRIP-46e0ef-0,2025-08-14 18:35:34,Medium,Construction,0.247,83
1cb71340-74eb-410e-a146-0ec8da18fd62,TRIP-46e0ef-1,2025-09-03 17:36:34,Medium,Construction,0.124,39
8e130fc0-9a6d-4b6f-8e9c-954790737a03,TRIP-46e0ef-2,2025-08-30 16:50:34,Medium,Potholes,0.138,50
